08/07/17,3.4403
08/04/17,3.4446
08/03/17,3.4467
08/02/17,3.437
08/01/17,3.4251
07/31/17,3.4163
07/28/17,3.4167
07/27/17,3.434
07/26/17,3.4287
07/25/17,3.4246
07/24/17,3.4221
07/21/17,3.4158
07/20/17,3.4116
07/19/17,3.4373
07/18/17,3.4278
07/17/17,3.4241
07/14/17,3.4177
07/13/17,3.4102
07/12/17,3.3863
07/11/17,3.4056
07/10/17,3.4194
07/07/17,3.4154
07/06/17,3.4197
07/05/17,3.4327
07/04/17,3.4141
07/03/17,3.4251
06/30/17,3.4293
06/29/17,3.4517
06/28/17,3.4312
06/27/17,3.4489
06/23/17,3.4327
06/22/17,3.4398
06/21/17,3.4294
06/20/17,3.4523
06/19/17,3.454
06/16/17,3.4399
06/15/17,3.4404
06/14/17,3.4299
06/13/17,3.4539
06/12/17,3.4633
06/09/17,3.4545
06/08/17,3.4531
06/07/17,3.4508
06/06/17,3.4462
06/05/17,3.4523
06/02/17,3.4423
06/01/17,3.4512
05/31/17,3.4279
05/30/17,3.4121
05/29/17,3.4247
05/26/17,3.4247
05/25/17,3.4264
05/24/17,3.4229
05/23/17,3.4174
05/22/17,3.4085
05/19/17,3.4013
05/18/17,3.4123
05/17/17,3.4095
05/16/17,3.4182
05/15/17,3.4489
05/12/17,3.4548
05/11/17,3.4713
05/09/17,3.4496
05/08/17,3.4399
05/05/17,3.4337
05/04/17,3.4455
05/03/17,3.4364
05/02/17,3.4255
04/28/17,3.405
04/27/17,3.3889
04/26/17,3.3956
04/25/17,3.3694
04/24/17,3.3527
04/21/17,3.355
04/20/17,3.3455
04/19/17,3.3292
04/18/17,3.3266
04/17/17,3.3254
04/13/17,3.3499
04/12/17,3.3555
04/11/17,3.3496
04/10/17,3.3552
04/07/17,3.3596
04/06/17,3.3584
04/05/17,3.368
04/04/17,3.3653
04/03/17,3.3644
03/31/17,3.3465
03/30/17,3.3512
03/29/17,3.355
03/28/17,3.3398
03/27/17,3.3288
03/24/17,3.3445
03/23/17,3.3298
03/22/17,3.3199
03/21/17,3.3548
03/20/17,3.3485
03/17/17,3.3577
03/16/17,3.3433
03/15/17,3.3366
03/14/17,3.3287
03/13/17,3.3339
03/10/17,3.3284
03/09/17,3.3305
03/08/17,3.351
03/07/17,3.3447
03/06/17,3.3378
03/03/17,3.3243
03/02/17,3.3241
03/01/17,3.3095
02/28/17,3.2864
02/27/17,3.2692
02/24/17,3.2888
02/23/17,3.2943
02/22/17,3.2991
02/21/17,3.2913
02/20/17,3.2828
02/17/17,3.285
02/16/17,3.2751
02/15/17,3.284
02/14/17,3.2867
02/13/17,3.3036
02/10/17,3.2905
02/09/17,3.2802
02/08/17,3.2549
02/07/17,3.2636
02/06/17,3.255
02/03/17,3.232
02/02/17,3.2406
02/01/17,3.2585
01/31/17,3.2162
01/27/17,3.249
01/26/17,3.2469
01/25/17,3.2263
01/24/17,3.2223
01/23/17,3.2076
01/20/17,3.2004
01/19/17,3.2087
01/18/17,3.1909
01/17/17,3.1935
01/16/17,3.2081
01/13/17,3.2218
01/12/17,3.1969
01/11/17,3.2103
01/10/17,3.2043
01/09/17,3.1941
01/06/17,3.1924
01/05/17,3.163
01/04/17,3.1634
01/03/17,3.16
12/30/16,3.1514
12/29/16,3.1559
12/28/16,3.1648
12/27/16,3.1506
12/23/16,3.1376
12/22/16,3.1369
12/21/16,3.1487
12/20/16,3.1635
12/19/16,3.1618
12/16/16,3.1857
12/15/16,3.1858
12/14/16,3.18
12/13/16,3.1865
12/12/16,3.1827
12/09/16,3.2057
12/08/16,3.1973
12/07/16,3.1733
12/06/16,3.1716
12/05/16,3.1721
12/02/16,3.1585
12/01/16,3.164
11/30/16,3.1681
11/29/16,3.1414
11/28/16,3.1282
11/25/16,3.1421
11/24/16,3.1319
11/23/16,3.1525
11/22/16,3.1367
11/21/16,3.1258
