08/07/17,1.1585
08/04/17,1.1506
08/03/17,1.1515
08/02/17,1.1537
08/01/17,1.1462
07/31/17,1.1397
07/28/17,1.1428
07/27/17,1.1558
07/26/17,1.153
07/25/17,1.1559
07/24/17,1.1501
07/21/17,1.1489
07/20/17,1.1493
07/19/17,1.155
07/18/17,1.1488
07/17/17,1.1488
07/14/17,1.1501
07/13/17,1.1537
07/12/17,1.1413
07/11/17,1.1467
07/10/17,1.1437
07/07/17,1.1396
07/06/17,1.1436
07/05/17,1.1451
07/04/17,1.1433
07/03/17,1.1485
06/30/17,1.1489
06/29/17,1.1573
06/28/17,1.1567
06/27/17,1.1674
06/23/17,1.1681
06/22/17,1.1693
06/21/17,1.1664
06/20/17,1.1686
06/19/17,1.1665
06/16/17,1.1621
06/15/17,1.1604
06/14/17,1.1671
06/13/17,1.1679
06/12/17,1.1699
06/09/17,1.1774
06/08/17,1.1781
06/07/17,1.1716
06/06/17,1.1673
06/05/17,1.1549
06/02/17,1.1513
06/01/17,1.1579
05/31/17,1.1493
05/30/17,1.1497
05/29/17,1.1505
05/26/17,1.1513
05/25/17,1.1522
05/24/17,1.1491
05/23/17,1.1472
05/22/17,1.148
05/19/17,1.1462
05/18/17,1.1479
05/17/17,1.1528
05/16/17,1.1541
05/15/17,1.1551
05/12/17,1.1576
05/11/17,1.1639
05/09/17,1.1476
05/08/17,1.1469
05/05/17,1.1388
05/04/17,1.1415
05/03/17,1.136
05/02/17,1.134
04/28/17,1.1301
04/27/17,1.1319
04/26/17,1.1405
04/25/17,1.1424
04/24/17,1.1346
04/21/17,1.1345
04/20/17,1.1267
04/19/17,1.1208
04/18/17,1.1206
04/17/17,1.1247
04/13/17,1.1309
04/12/17,1.1313
04/11/17,1.1312
04/10/17,1.1364
04/07/17,1.1392
04/06/17,1.1378
04/05/17,1.1374
04/04/17,1.1325
04/03/17,1.1308
03/31/17,1.126
03/30/17,1.1299
03/29/17,1.1369
03/28/17,1.1341
03/27/17,1.1305
03/24/17,1.1359
03/23/17,1.1342
03/22/17,1.1293
03/21/17,1.1403
03/20/17,1.1348
03/17/17,1.138
03/16/17,1.133
03/15/17,1.1292
03/14/17,1.1268
03/13/17,1.1215
03/10/17,1.1122
03/09/17,1.1148
03/08/17,1.1229
03/07/17,1.1191
03/06/17,1.1145
03/03/17,1.115
03/02/17,1.1225
03/01/17,1.1229
02/28/17,1.1165
02/27/17,1.1158
02/24/17,1.1202
02/23/17,1.1187
02/22/17,1.1237
02/21/17,1.1251
02/20/17,1.1251
02/17/17,1.1257
02/16/17,1.1246
02/15/17,1.1244
02/14/17,1.1204
02/13/17,1.1193
02/10/17,1.1132
02/09/17,1.1067
02/08/17,1.0983
02/07/17,1.104
02/06/17,1.0985
02/03/17,1.0895
02/02/17,1.0881
02/01/17,1.0916
01/31/17,1.0845
01/27/17,1.0894
01/26/17,1.0889
01/25/17,1.0809
01/24/17,1.0785
01/23/17,1.0745
01/20/17,1.0752
01/19/17,1.0759
01/18/17,1.0678
01/17/17,1.068
01/16/17,1.0698
01/13/17,1.0752
01/12/17,1.0734
01/11/17,1.0761
01/10/17,1.0699
01/09/17,1.0667
01/06/17,1.0709
01/05/17,1.0661
01/04/17,1.0656
01/03/17,1.068
12/30/16,1.0609
12/29/16,1.0555
12/28/16,1.0586
12/27/16,1.0487
12/23/16,1.0451
12/22/16,1.0472
12/21/16,1.0492
12/20/16,1.0521
12/19/16,1.056
12/16/16,1.0638
12/15/16,1.062
12/14/16,1.0613
12/13/16,1.0594
12/12/16,1.0579
12/09/16,1.0705
12/08/16,1.0662
12/07/16,1.0506
12/06/16,1.0489
12/05/16,1.0442
12/02/16,1.0455
12/01/16,1.0563
11/30/16,1.0611
11/29/16,1.0552
11/28/16,1.0549
11/25/16,1.0556
11/24/16,1.0466
11/23/16,1.0568
11/22/16,1.0471
11/21/16,1.043
11/18/16,1.0493
11/17/16,1.041
11/16/16,1.0405
11/15/16,1.0405
11/14/16,1.0402
11/11/16,1.0524
11/10/16,1.0758
11/09/16,1.0637
11/08/16,1.0677
11/07/16,1.0651
11/04/16,1.0571
11/03/16,1.0643
11/02/16,1.0636
11/01/16,1.0756
10/31/16,1.0685
10/28/16,1.0709
10/27/16,1.0759
10/26/16,1.0788
10/25/16,1.0841
10/24/16,1.0848
10/21/16,1.0804
10/20/16,1.0835
10/19/16,1.0814
10/18/16,1.0798
10/17/16,1.0635
10/14/16,1.0688
10/13/16,1.0626
10/12/16,1.0676
10/11/16,1.0662
10/10/16,1.0696
10/07/16,1.0653
10/06/16,1.0736
10/05/16,1.0748
10/04/16,1.0806
10/03/16,1.0735
09/30/16,1.0629
09/29/16,1.0711
09/28/16,1.0722
09/27/16,1.0731
09/26/16,1.0627
09/23/16,1.07
09/22/16,1.0647
09/21/16,1.063
09/20/16,1.0604
09/19/16,1.0623
09/16/16,1.0545
09/15/16,1.0487
09/14/16,1.0458
09/13/16,1.0507
09/09/16,1.0682
09/08/16,1.0702
09/07/16,1.0713
09/06/16,1.066
09/05/16,1.0692
09/02/16,1.057
09/01/16,1.0542
08/31/16,1.0627
08/30/16,1.0653
08/29/16,1.0561
08/26/16,1.05
08/25/16,1.0626
08/24/16,1.0643
08/23/16,1.0618
08/22/16,1.0545
08/19/16,1.0593
08/18/16,1.0626
08/17/16,1.0597
08/16/16,1.0683
08/15/16,1.0682
08/12/16,1.0693
08/11/16,1.0645
08/10/16,1.0663
08/08/16,1.065
08/05/16,1.0623
